Date,Cumul des personnes avec des analyses nﾃｩgatives,Cumul de cas confirmﾃｩs,Nouveaux cas,Nombre cumulatif de dﾃｩcﾃｨs,Nouveaux dﾃｩcﾃｨs,Hospitalisations,Soins intensifs,Personnes testﾃｩes,Cas actifs,Tests (Volumﾃｩtrie),Hospitalisations (nouvelle mﾃｩthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montrﾃｩal et Laval,Rﾃｩgions ﾃ proximitﾃｩ,Autres rﾃｩgions,,Cas Labo,Cas Lien ﾃ英i,Cas Total,Cumul Labo,,NV CHSLD,NV RPA,NV Dom,NV Autres,,Inc Hors-SI,Inc SI
19/03/2020,7666,139,18,1,0,4,6,7805,137,3597,,,2.02969443,0.3601890272,2.382657431,0.9572290898,10.34140842,3.872859821,0.9974266393,0.6774333406,0,7.375719133,0,2.323911422,2.258636461,5.960483914,2.232968828,1.884486558,0,0,,1,2,0,0,,1.953434896,3.393138531,1.843273883,,73,1,74,139,,0,0,0,0,,,
20/03/2020,9242,181,42,4,3,9,10,9423,176,3990,,,2.02969443,0.7203780544,3.176876574,0.9572290898,13.78854456,6.244986462,1.994853279,0.6774333406,0,7.375719133,1.111135803,4.183040559,3.613818338,7.498673312,4.465937656,2.582444542,0,0,,1,3,0,0,,3.587941646,3.596726843,2.501585984,,116,8,124,181,,0,1,0,0,,,
21/03/2020,9786,219,38,4,0,11,13,10005,214,3995,,,2.02969443,0.7203780544,5.427164148,1.723012362,15.20795356,10.69877526,2.742923258,0.6774333406,1.110703853,7.375719133,2.222271606,4.880213986,5.646591153,9.421410058,5.741919843,4.676318495,0,0,,1,4,0,0,,5.780572651,5.361158879,3.445166662,,183,2,185,219,,0,1,0,0,,,
22/03/2020,11211,628,409,4,0,25,20,11839,623,4434,,,2.02969443,1.440756109,8.73641058,3.637470541,23.31886212,15.00733181,3.241636578,1.354866681,1.110703853,7.375719133,2.222271606,6.506951981,8.808682199,13.84370458,8.293884217,6.421213456,0,0,,1,4,0,0,,9.807040498,7.329179227,4.65207218,,253,1,254,628,,0,0,0,0,,,
23/03/2020,12202,1013,385,4,0,36,31,13215,1008,3952,,,2.537118037,2.161134163,12.44276658,6.317711993,32.03808883,21.49437201,3.740349897,2.709733362,1.110703853,7.375719133,8.889086424,8.598472261,15.58459158,18.26599909,9.569866405,10.25998237,0,0,,1,4,2,0,,13.91324038,10.58659222,6.91227706,,350,7,357,1013,,0,0,2,0,,,
24/03/2020,26634,1339,326,6,2,43,35,27973,1332,4024,,,3.044541644,3.601890272,14.69305416,7.466386901,35.28245225,28.46551969,3.989706557,2.709733362,2.221407706,7.375719133,8.889086424,10.22521026,21.23118273,20.38100951,11.32434191,12.07467313,0,0,,2,4,3,0,,20.45126738,13.97973075,10.05023141,,260,10,270,1339,,1,0,1,0,,,
25/03/2020,31854,1629,290,8,2,63,43,33483,1619,5394,,,3.044541644,5.042646381,16.14912259,9.955182534,42.98781539,37.32468653,4.737776537,6.096900065,7.774926971,7.375719133,8.889086424,13.01390396,28.68468306,24.61103036,13.23831519,14.65711767,0,0,,5,7,3,1,,27.18862447,16.21920218,11.5424055,,368,10,378,1629,,3,3,0,1,,,
26/03/2020,32335,2021,392,18,10,91,50,34356,1974,5299,,,3.551965252,7.203780544,17.60519102,12.06108653,50.49040581,46.32908561,4.987133196,11.51636679,11.10703853,7.375719133,8.889086424,16.96455338,34.55713786,28.64877752,16.58776843,17.09997062,0,5.439216753,,5,9,7,2,,35.79968442,19.81592902,13.9342728,,379,6,385,2021,,0,2,4,1,,,
27/03/2020,43589,2498,477,22,4,107,57,46087,2439,6119,,,4.059388859,7.203780544,20.25258816,15.50711125,56.37081452,58.23812956,7.480699795,16.93583351,17.77126165,7.375719133,11.11135803,18.82368252,42.46236547,32.49425102,20.57521277,19.75221096,7.012622721,5.439216753,,7,10,8,2,,44.2512803,23.20906755,16.63335242,,460,7,467,2498,,2,1,1,0,,,
28/03/2020,49364,2840,342,22,0,120,72,52204,2736,5773,,,4.059388859,7.203780544,22.63524559,18.37879852,64.88726851,67.82345762,7.979413114,18.96813354,23.32478091,7.375719133,11.11135803,19.98563823,51.72277496,39.03155596,22.1701905,23.38159247,7.012622721,5.439216753,,14,13,10,2,,55.45363144,27.21297102,19.42020698,,415,10,425,2840,,7,3,2,0,,,
29/03/2020,56285,3430,590,25,3,157,78,59715,3288,6856,,,6.089083289,9.364914707,26.20923174,27.37675197,71.78154079,80.45866279,11.47040635,21.00043356,32.21041174,7.375719133,27.77839508,21.61237622,62.11250268,47.87614499,29.18809253,25.89424122,14.02524544,5.439216753,,19,14,13,2,,64.98160981,31.21687449,22.20706154,,581,18,599,3430,,5,1,3,0,,,
30/03/2020,63378,4162,732,31,6,204,82,67540,3976,7511,,,7.611354111,11.16585984,29.51847817,35.41747632,75.22867693,93.57797543,16.20818289,24.38760026,35.5425233,14.75143827,34.44520989,26.49259021,72.27636676,55.3748183,35.08951015,29.17464374,14.02524544,16.31765026,,26,15,17,2,,77.22047742,38.00315155,26.42025898,,534,54,588,4162,,7,1,4,0,,,
31/03/2020,65205,4611,449,33,2,225,82,69711,4347,7569,,,9.133624933,16.56869525,33.48957389,42.11807995,81.92017649,109.3114685,18.20303617,27.77476696,45.53885797,14.75143827,34.44520989,29.97845734,92.15236762,63.83485999,42.5859055,33.92075804,14.02524544,16.31765026,,38,16,19,3,,89.8181392,44.31438921,30.34818785,,669,56,725,4506,,12,1,2,1,,,
01/04/2020,69146,5518,907,36,3,269,96,74542,5258,6493,,,9.64104854,18.36964039,38.78436818,55.90217884,90.23385777,124.4156218,20.69660276,32.51680035,55.53519265,14.75143827,55.55679015,30.67563077,105.2524591,67.10351246,46.73284761,39.15544292,14.02524544,16.31765026,,49,17,20,3,,106.2828047,51.71143121,34.8027664,,621,74,695,5396,,11,1,1,0,,,
02/04/2020,77618,6101,583,61,25,334,107,83570,5734,7182,,,13.7004374,21.61134163,41.29939547,66.62314465,96.31703919,144.1672068,21.94338606,42.00086711,62.19941577,14.75143827,61.11246917,31.14041305,128.9681419,75.17900679,53.91024741,44.80890259,42.07573633,16.31765026,,67,20,24,4,,121.0332315,56.19037407,40.48619421,,754,86,840,5952,,18,3,4,1,,,
03/04/2020,83454,6997,896,75,14,348,130,90227,6485,7743,,,13.7004374,24.49285385,44.6086419,77.91844791,103.8196296,161.1109686,23.43952602,53.5172339,64.42082348,14.75143827,64.44587658,33.23193333,142.0682334,84.79269052,60.92814944,52.13746143,42.07573633,16.31765026,,87,27,29,5,,141.4844989,64.53749486,44.94077276,,673,100,773,6773,,20,7,5,1,,,
04/04/2020,88308,7944,947,94,19,371,154,95955,7386,4990,,,14.71528461,31.69663439,46.32945004,89.97953444,111.5249928,177.6674443,30.67086916,56.22696727,69.97434274,14.75143827,71.11269139,35.55584475,153.5872794,92.48363751,66.19157597,60.65254884,56.10098177,21.75686701,,117,37,32,8,,157.7498344,74.51332214,49.72450736,,653,128,781,7647,,30,10,3,3,,,
05/04/2020,91965,8580,636,121,27,369,164,100113,7848,3978,,,14.71528461,37.0994698,47.78551847,97.06302971,114.3638107,190.3026495,33.16443576,65.71103403,79.97067742,14.75143827,72.2238272,36.48540932,182.9495534,98.25184775,68.90303811,65.18927574,56.10098177,21.75686701,,146,45,34,10,,173.4171795,82.04608968,55.80292242,,519,99,618,8148,,29,8,2,2,,,
06/04/2020,95681,9340,760,150,29,419,164,104526,8470,4805,,,15.73013183,39.98098202,50.69765533,108.5497788,117.4054015,212.4263612,34.41121905,71.8079341,83.30278898,14.75143827,78.89064201,41.59801445,202.1479633,114.0182891,72.41198913,70.56355222,63.11360449,27.19608376,,180,51,38,10,,189.0047927,87.67869964,58.96282051,,784,93,877,8845,,34,6,4,0,,77,19
07/04/2020,99780,10031,691,175,25,451,181,109270,9029,5394,,,16.74497904,44.30325035,53.08031276,113.9102617,122.8802647,232.9041075,34.90993237,74.51766746,87.74560439,14.75143827,88.89086424,46.01344615,217.5066912,125.7469832,77.67541565,76.63578668,63.11360449,27.19608376,,220,57,43,11,,210.6121746,96.16154597,63.57100521,,719,79,798,9490,,40,6,5,1,,95,18
08/04/2020,103074,10912,881,216,41,483,196,113365,9584,4968,,,16.74497904,45.38381743,54.93349077,120.8023111,127.1384917,251.1549594,36.40607233,84.67916757,93.29912365,14.75143827,92.22427165,47.64018415,231.2843736,136.8988564,83.89582881,80.0557808,63.11360449,27.19608376,,256,64,52,11,,230.1863896,104.5086668,67.58670903,,603,91,694,10291,,36,7,9,0,,87,26
09/04/2020,107266,11677,765,241,25,547,186,118217,10095,5508,,,17.25240265,50.78665284,56.78666877,125.7799024,131.3967187,268.1955426,38.15156895,88.06633427,102.1847545,36.87859566,97.77995067,51.12605128,253.4190109,145.358898,89.31875311,87.10515644,70.12622721,27.19608376,,302,70,61,14,,247.6477056,112.0414343,70.76855085,,650,100,750,10951,,46,6,9,3,,91,24
10/04/2020,111651,12292,615,289,48,567,211,123115,10440,5267,,,17.25240265,52.22740894,58.2427372,135.3521933,138.290991,283.0576422,40.64513555,89.42120095,104.4061622,36.87859566,103.3356297,53.91474499,266.5191024,153.6266661,92.34921081,92.82841192,70.12622721,27.19608376,,352,80,66,15,,265.5874138,120.5921434,74.58676104,,555,84,639,11464,,50,10,5,1,,82,21
11/04/2020,114811,12846,554,328,39,607,217,126771,10773,6923,,,17.25240265,54.74873213,59.43406591,143.010026,141.129809,295.7412581,43.13870215,91.45350098,106.6275699,36.87859566,108.8913087,57.63300326,290.2347853,165.9321812,98.09113065,99.52880856,77.13884993,27.19608376,,405,87,69,20,,280.1385105,127.514146,78.36108375,,588,82,670,11960,,53,7,3,5,,77,16
12/04/2020,118979,13557,711,360,32,653,226,131570,11215,6230,,,17.25240265,58.35062241,66.18492863,149.7106296,144.7797179,311.7652156,44.63484211,92.13093432,106.6275699,51.63003393,111.1135803,63.21039067,310.7883771,176.5072333,103.5140549,108.9512414,77.13884993,27.19608376,,475,99,74,24,,294.7693392,138.3721893,81.4990381,,712,83,795,12591,,70,12,5,4,,88,11
13/04/2020,124295,14248,691,435,75,706,230,137451,11667,7016,,,17.25240265,61.23213462,67.90573678,158.5171373,145.7935814,338.0522517,45.13355543,92.13093432,107.7382737,51.63003393,112.2247161,65.76669324,338.1178782,190.7354853,111.1699481,115.3724548,84.15147265,27.19608376,,537,116,84,25,,311.5927989,150.3838997,85.80001049,,867,99,966,13156,,62,17,10,1,,75,18
14/04/2020,129498,14860,612,487,52,766,218,143174,11882,7174,,,17.25240265,66.63497003,70.42076407,163.3032827,151.6739901,360.8053031,47.37776537,92.80836766,111.0703853,51.63003393,116.6692593,66.92864895,364.5439248,211.5010421,114.6788991,125.004275,84.15147265,27.19608376,,596,134,93,27,,338.0638351,161.0383547,88.98185231,,834,131,965,13676,,59,18,9,2,,114,13
15/04/2020,134011,15857,997,609,122,809,209,148571,12407,6562,,,17.25240265,72.75818349,73.7300105,168.280874,153.7017173,390.8683775,47.87647868,93.485801,116.6239046,51.63003393,116.6692593,67.39343123,397.9717445,226.8829361,121.3778056,134.007933,91.16409537,27.19608376,,663,150,106,30,,361.4651878,174.6109088,92.88783744,,865,244,1109,14560,,67,16,13,3,,113,18
16/04/2020,138322,16798,941,688,79,869,207,153722,13042,6707,,,17.25240265,75.27950669,75.98029807,173.2584653,156.3377626,414.9769299,50.37004528,95.51810102,118.8453123,51.63003393,121.1138025,70.41451608,423.0426092,245.5334825,125.5247477,144.407507,91.16409537,27.19608376,,737,163,111,31,,392.1221559,187.572698,96.15745421,,853,123,976,15400,,74,13,5,1,,93,19
17/04/2020,142715,17521,723,805,117,887,193,158770,13401,6363,,,17.25240265,78.88139696,77.96584593,180.1505147,158.7710351,442.6678776,51.61682858,96.19553436,121.06672,51.63003393,134.4474322,73.43560093,453.9859287,256.493082,130.7881742,152.8527986,91.16409537,27.19608376,,792,176,119,36,,416.400561,202.1631937,99.49290219,,857,170,1027,16055,,55,13,8,5,,109,6
18/04/2020,146771,18357,836,877,72,919,183,163548,13925,5898,,,17.25240265,82.48328723,80.34850336,182.6393103,159.1765806,458.5950136,52.36489856,96.8729677,121.06672,51.63003393,143.3365186,76.22429463,473.6360659,267.2604078,135.7326052,159.3438078,91.16409537,27.19608376,,860,187,126,37,,444.665568,212.0711582,103.2452812,,552,111,663,16777,,68,11,7,1,,88,23
19/04/2020,150290,19319,962,939,62,971,198,167801,14533,5379,,,17.25240265,86.0851775,81.53983208,188.1912391,160.3932168,479.6052781,53.3623252,98.22783438,122.1774238,51.63003393,154.4478766,77.1538592,491.479294,277.8354599,139.2415562,170.2319524,98.17671809,27.19608376,,954,207,132,39,,461.2498316,221.4362205,105.6371485,,724,98,822,17511,,94,20,6,2,,82,19
20/04/2020,153283,20126,807,1041,102,1023,201,171520,15037,6336,,,17.25240265,88.60650069,83.65774979,195.2747343,161.2043077,503.1329015,54.11039518,98.90526772,123.2881277,51.63003393,155.5590124,79.01298834,516.0984314,291.8714381,145.4619694,179.3054062,98.17671809,27.19608376,,1034,221,136,42,,481.7010989,233.4479309,108.5337217,,754,161,915,18237,,80,14,4,3,,92,17
21/04/2020,157087,20965,839,1134,93,1079,199,176048,15540,5963,,,17.25240265,90.0472568,85.37855794,198.9122049,162.0153986,525.5470778,55.8558918,98.90526772,124.3988315,51.63003393,165.5592346,80.17494405,536.4261595,305.1383217,152.3203736,185.1682532,98.17671809,27.19608376,,1124,234,140,45,,505.4213798,246.0704063,111.4741824,,691,120,811,18961,,90,13,4,3,,137,20
22/04/2020,161148,21838,873,1243,109,1204,207,180833,16111,8598,,,17.25240265,92.92876902,88.02595508,205.038471,163.4348076,551.5920601,57.1026751,99.58270106,124.3988315,51.63003393,166.6703705,81.10450862,554.2693876,317.6361105,156.4673157,192.2176289,98.17671809,27.19608376,,1204,249,154,49,,527.4672879,256.2498219,113.844106,,742,146,888,19685,,80,15,14,4,,106,22
23/04/2020,165302,22616,778,1340,97,1233,227,185632,16552,6600,,,17.25240265,94.0093361,91.20283166,210.9732914,163.6375803,577.1045241,59.34688504,100.9375677,125.5095354,51.63003393,171.1149137,82.49885547,573.9195248,332.2489098,165.7181866,196.9637432,98.17671809,27.19608376,,1287,270,161,53,,552.0646212,265.4791587,116.7845667,,744,153,897,20330,,83,21,7,4,,86,21
24/04/2020,170211,23267,651,1446,106,1292,217,190765,16764,7630,,,17.25240265,95.08990318,92.79126994,214.6107619,164.6514438,601.2614873,60.09495502,100.9375677,125.5095354,51.63003393,175.5594569,83.42842004,591.3110255,349.7458142,172.0980975,204.0131188,98.17671809,27.19608376,,1366,287,172,57,,576.5423564,276.8801041,119.3080964,,722,136,858,20554,,79,17,11,4,,96,17
25/04/2020,174405,24107,840,1515,69,1303,215,195577,17250,6339,,,17.25240265,96.53065929,99.01265323,219.779799,166.0708528,616.3172298,62.33916495,100.9375677,125.5095354,51.63003393,183.3374075,85.05515804,625.4164361,363.9740661,175.7665463,209.5967827,112.2019635,43.51373402,,1450,311,182,58,,599.505183,289.2311284,121.5024701,,657,95,752,21172,,84,24,10,1,,66,18
26/04/2020,178388,24982,875,1599,84,1331,210,200172,17866,7013,,,17.75982626,97.25103734,102.3218997,223.8001612,166.4763983,630.0658822,64.58337489,100.9375677,125.5095354,51.63003393,185.5596791,85.51994032,644.614846,373.5877499,181.0299728,216.5763625,112.2019635,48.95295078,,1531,324,193,59,,617.9232834,298.3926024,124.9037493,,524,94,618,21784,,81,13,11,1,,91,15
27/04/2020,182048,25757,775,1682,83,1408,217,204472,18234,6413,,,17.75982626,97.61122637,105.3664064,230.1178732,167.2874891,652.4316477,66.32887151,100.9375677,125.5095354,51.63003393,185.5596791,87.37906946,667.8788016,394.5455804,190.1213459,224.044513,112.2019635,48.95295078,,1605,343,198,68,,632.6338442,308.0291158,127.2297854,,785,130,915,22424,,74,19,5,9,,96,15
28/04/2020,185863,26594,837,1761,79,1426,222,208979,18785,7118,,,17.75982626,98.33160443,108.8080227,235.6698019,168.3013527,675.5719851,66.82758483,100.9375677,125.5095354,51.63003393,186.6708149,88.77341631,695.2083027,409.7352007,198.2557323,232.699192,112.2019635,48.95295078,,1691,368,209,73,,655.1581445,322.0088466,130.3677397,,792,132,924,23116,,86,25,11,5,,100,17
29/04/2020,190101,27538,944,1859,98,1470,214,214047,19380,8801,,,17.75982626,100.4927386,112.3820088,241.6046223,169.9235344,700.6487524,69.57050809,100.9375677,125.5095354,51.63003393,187.7819507,89.2381986,715.7618945,420.1179791,204.7951411,239.7485676,112.2019635,48.95295078,,1782,395,226,80,,679.0378895,335.1063613,133.264313,,767,124,891,23946,,91,27,17,7,,95,14
30/04/2020,194468,28648,1110,2022,163,1498,218,219367,19926,8613,,,17.75982626,101.2131166,116.2207347,246.9651052,170.7346253,729.5499688,71.56536137,100.9375677,125.5095354,51.63003393,188.8930865,91.09732773,736.7672136,434.9230521,212.1320386,248.0542676,112.2019635,48.95295078,,1860,416,241,89,,703.3162946,345.4893652,136.095055,,892,120,1012,24899,,78,21,15,9,,100,12
01/05/2020,199037,29656,1008,2136,114,1516,222,224831,20555,9672,,,17.75982626,103.7344398,119.662351,250.7940215,172.7623524,759.5162217,72.81214467,100.9375677,125.5095354,51.63003393,188.8930865,91.56211002,757.0949418,453.3813248,221.2234117,257.3371088,112.2019635,48.95295078,,1948,440,249,94,,730.8238472,358.3154289,139.013572,,939,126,1065,25794,,88,24,8,5,,98,19
02/05/2020,202940,31865,2209,2205,69,1536,218,230864,22402,7809,,,17.75982626,104.4548179,122.5744878,255.7716128,173.776216,784.786632,74.80699795,100.9375677,125.5095354,59.00575306,188.8930865,92.25928345,769.743306,464.3409243,228.7198071,267.666887,112.2019635,54.39216753,,2019,467,254,100,,759.0888542,372.770199,142.1515263,,805,93,898,27924,,71,27,5,6,,71,16
03/05/2020,206551,32623,758,2280,75,1554,218,235136,22765,7955,,,17.75982626,106.9761411,126.0161041,261.897879,174.5873068,801.48834,75.55506792,100.9375677,125.5095354,59.00575306,188.8930865,93.6536303,792.3296706,480.1073656,238.1301757,277.717482,112.2019635,54.39216753,,2083,488,262,107,,782.1314127,383.7639679,145.6186367,,726,82,808,28585,,64,21,8,7,,84,19
04/05/2020,209946,33417,794,2398,118,1603,218,239241,23096,6937,,,17.75982626,107.3363301,128.2663917,268.0241451,175.8039431,821.7724433,77.5499212,101.6150011,125.5095354,59.00575306,190.0042223,94.81558601,814.0125806,494.3356175,248.9760243,287.5586895,112.2019635,54.39216753,,2153,506,275,111,,799.8717909,398.2866008,148.8882535,,755,114,869,29295,,70,18,13,4,,85,16
05/05/2020,220604,34327,910,2510,112,1627,213,250654,23533,9117,,,17.75982626,107.6965191,131.5756381,273.0017364,177.4261248,844.86437,78.29799118,102.2924344,125.5095354,59.00575306,190.0042223,95.04797715,833.8885815,509.9097852,259.6623751,295.6550022,112.2019635,54.39216753,,2211,529,283,115,,820.4027903,412.1984687,152.1578703,,755,139,894,30050,,58,23,8,4,,88,18
06/05/2020,228905,35238,911,2631,121,1612,224,259794,23934,9452,,,17.75982626,107.6965191,135.0172544,282.1911357,178.6427611,872.506907,79.79413114,104.3247344,125.5095354,59.00575306,190.0042223,96.442324,867.7681284,520.8693846,269.5512371,303.33254,112.2019635,54.39216753,,2269,550,284,122,,842.9270906,425.5674346,155.0544435,,917,128,1045,30889,,58,21,1,7,,83,12
07/05/2020,234769,36150,912,2725,94,1620,207,266444,24497,10033,,,17.75982626,108.0567082,138.3265008,290.4233058,179.453852,893.226707,81.53962776,104.3247344,125.5095354,59.00575306,191.1153581,97.60427972,887.8699929,533.5594472,278.0046191,312.4757896,112.2019635,54.39216753,,2321,576,296,127,,871.6704898,435.7468501,158.8726537,,748,105,853,31675,,52,26,12,5,,93,9
08/05/2020,244384,36986,836,2786,61,1630,205,276787,24932,10831,,,18.26724987,109.1372752,143.0918157,295.2094513,180.2649428,914.1885608,83.28512438,105.6796011,125.5095354,59.00575306,191.1153581,98.53384428,907.5201301,540.2890258,288.0529788,318.4084324,112.2019635,54.39216753,,2386,589,300,129,,892.2812213,447.7585605,162.3617078,,693,92,785,32403,,65,13,4,2,,64,20
09/05/2020,245302,37721,735,2928,142,1632,199,278389,25267,9042,,,18.77467347,109.1372752,146.2686923,300.1870426,181.6843518,929.2443034,84.28255102,105.6796011,125.5095354,59.00575306,191.1153581,98.76623543,932.1392675,553.9404567,299.5368185,327.7610694,112.2019635,54.39216753,,2440,612,311,135,,913.0115508,457.1914857,165.1266187,,678,82,760,33087,,54,23,11,6,,62,11
10/05/2020,250528,38469,748,3013,85,1645,193,284239,25753,8995,,,18.77467347,109.4974643,149.1808291,304.3988506,181.6843518,943.8643492,85.27997766,105.6796011,125.5095354,59.00575306,191.1153581,99.92819114,953.3704503,563.7464141,307.3522094,334.6010577,112.2019635,54.39216753,,2502,630,315,139,,929.7552785,470.7640398,168.1987418,,589,59,648,33711,,62,18,4,4,,64,16
11/05/2020,256518,39225,756,3131,118,1655,186,290888,26038,8981,,,19.28209708,110.2178423,151.2987469,308.6106586,182.4954427,961.5826829,87.77354426,106.3570345,126.6202392,59.00575306,191.1153581,100.6253646,967.1481327,579.1283081,317.4005691,342.0692081,112.2019635,54.39216753,,2555,648,323,143,,945.5422217,479.3147489,170.9636526,,630,107,737,34370,,53,18,8,4,,80,10
